lake,system,month,WL,RegFlow,R,P,Evap,SWE,T
Lake of the Woods,Nelson-Winnipeg,1995-03-01,0.20456250000000864,44.83571428571429,6.086616982689261,-15.191287839635542,-2.3182913407384014,-34.53695491355445,0.9235327584402899
Lake of the Woods,Nelson-Winnipeg,1995-04-01,0.17504464285713084,47.67500000000001,-2.294930693876399,-14.102377525497495,1.679927289452671,-26.586229912676835,-1.8559831891741072
Lake of the Woods,Nelson-Winnipeg,1995-05-01,-0.039223214285698305,-190.45,-16.31999616178551,-19.25056555774063,1.4038318082124803,-3.6490604651215266,-0.026189531598772575
Lake of the Woods,Nelson-Winnipeg,1995-06-01,-0.24416827868839164,-402.6,-17.761280853717054,-45.29057490539604,2.2040947806090117,0.000701456257876495,3.306285313197545
Lake of the Woods,Nelson-Winnipeg,1995-07-01,-0.2705609700706759,-457.3535714285714,-8.060666536039207,58.20760520457823,4.576341149264152,-6.1309107392626055e-25,-0.6704820905412952
Lake of the Woods,Nelson-Winnipeg,1995-08-01,-0.15448037891798094,-290.7642857142857,-2.7949240622027496,14.517435030679081,9.623415186069906,-3.8976948203884974e-25,0.7949175153459827
Lake of the Woods,Nelson-Winnipeg,1995-09-01,-0.11007714694250126,-185.925,-1.788460618367285,6.395170722888523,5.202306783758104,0.01886154365189035,-1.1459830147879462
Lake of the Woods,Nelson-Winnipeg,1995-10-01,-0.012866071428561554,-18.603703703703673,2.3286479902578456,17.565656457528732,-0.8311259693333142,1.8379154729960387,-0.4977820260184149
Lake of the Woods,Nelson-Winnipeg,1995-11-01,0.1342946428571281,143.56666666666666,5.535897892384259,12.693122251740924,4.733177899782149,22.93426402944273,-5.513033185686384
Lake of the Woods,Nelson-Winnipeg,1995-12-01,0.14168677177855216,141.56923076923073,3.3329567026898808,5.530813624823672,-15.712488020114876,46.33765953972384,-3.9860952871817137
Lake of the Woods,Nelson-Winnipeg,1996-01-01,0.1493080775483122,120.84999999999997,1.7329065090702258,16.25270382230935,-2.329698454819403,50.845296188656775,-5.701848711286273
Lake of the Woods,Nelson-Winnipeg,1996-02-01,0.12605357142854245,106.71428571428572,1.035086830337864,23.59582427431763,0.8751089834342043,74.21870596174683,-1.1136354718889514
Lake of the Woods,Nelson-Winnipeg,1996-03-01,0.09081250000002683,136.8357142857143,-1.47737114249529,-13.563165547176531,-0.4928971154315924,94.0482495685241,-4.82414790562221
Lake of the Woods,Nelson-Winnipeg,1996-04-01,-0.07120535714284415,157.675,-3.1224498005550636,10.638164759646834,-4.435615784521879,106.2561227011299,-2.904384068080357
Lake of the Woods,Nelson-Winnipeg,1996-05-01,0.3175267857142785,430.55,58.090518220394316,4.370156326331198,-11.094696480930516,42.276292140869536,-2.1574761526925226
Lake of the Woods,Nelson-Winnipeg,1996-06-01,0.3995817213115629,671.4,40.64522092189041,-34.8847739015972,-13.039573095738888,0.00035046477311102234,-0.23149544852120485
Lake of the Woods,Nelson-Winnipeg,1996-07-01,0.21343902992924768,450.5464285714286,6.035723628883716,17.353711354579517,-20.09994057672364,-6.1309107392626055e-25,-1.4994005475725452
Lake of the Woods,Nelson-Winnipeg,1996-08-01,0.23476962108202315,54.73571428571432,2.514402279172959,2.1797452770572647,-19.522292190231383,-3.8976948203884974e-25,0.5367693219866077
Lake of the Woods,Nelson-Winnipeg,1996-09-01,0.28317285305752193,30.875,-1.363864835833997,8.944449738399797,5.761037464253604,-0.0018980787780874054,0.12348720005580383
Lake of the Woods,Nelson-Winnipeg,1996-10-01,0.2408839285714066,74.39629629629633,0.09267025442178678,38.6100097135308,4.367920370506383,-0.6786836079949612,-0.4498999459402899
Lake of the Woods,Nelson-Winnipeg,1996-11-01,0.2940446428571022,291.56666666666666,12.91781731457117,43.19270955290579,2.975772201482741,7.76502163249201,-5.035463605608259
Lake of the Woods,Nelson-Winnipeg,1996-12-01,0.3626867717785558,443.5692307692307,15.524371535758728,7.987865628415925,-16.2642795907299,32.97096032097384,-3.9438589590567137
Lake of the Woods,Nelson-Winnipeg,1997-01-01,0.30080807754831085,318.84999999999997,10.598815228669473,5.553111291581963,-0.9826917342122341,40.779241427247015,-2.8249871390206476
Lake of the Woods,Nelson-Winnipeg,1997-02-01,0.2200535714285934,301.7142857142857,5.73781146314494,-12.507187300278538,0.4221435145674537,41.92593760256257,2.2530637468610486
Lake of the Woods,Nelson-Winnipeg,1997-03-01,0.06781250000000227,298.8357142857143,2.3509423793127233,13.831912666708895,-1.932525161204726,64.8659495969436,-1.648763384137835
Lake of the Woods,Nelson-Winnipeg,1997-04-01,0.07954464285717222,397.675,7.0443412343073355,-11.228834108416258,-9.986246524411918,37.563222460708594,-2.163478306361607
